[2025-04-03T17:56:33.542+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Web_Log_Processing.generate_star_schema manual__2025-04-03T17:56:15.643112+00:00 [queued]>
[2025-04-03T17:56:33.553+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Web_Log_Processing.generate_star_schema manual__2025-04-03T17:56:15.643112+00:00 [queued]>
[2025-04-03T17:56:33.554+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 4
[2025-04-03T17:56:33.574+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): generate_star_schema> on 2025-04-03 17:56:15.643112+00:00
[2025-04-03T17:56:33.580+0000] {standard_task_runner.py:60} INFO - Started process 1536 to run task
[2025-04-03T17:56:33.584+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'Web_Log_Processing', 'generate_star_schema', 'manual__2025-04-03T17:56:15.643112+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/w3c.py', '--cfg-path', '/tmp/tmpnjgrh2kd']
[2025-04-03T17:56:33.586+0000] {standard_task_runner.py:88} INFO - Job 16: Subtask generate_star_schema
[2025-04-03T17:56:33.665+0000] {task_command.py:423} INFO - Running <TaskInstance: Web_Log_Processing.generate_star_schema manual__2025-04-03T17:56:15.643112+00:00 [running]> on host 9b170102d235
[2025-04-03T17:56:33.946+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='Web_Log_Processing' AIRFLOW_CTX_TASK_ID='generate_star_schema' AIRFLOW_CTX_EXECUTION_DATE='2025-04-03T17:56:15.643112+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-04-03T17:56:15.643112+00:00'
[2025-04-03T17:57:20.817+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 41.202.74.171: 401
[2025-04-03T17:57:20.883+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 75.101.179.42: 401
[2025-04-03T17:57:20.951+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.192: 401
[2025-04-03T17:57:21.025+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 131.111.151.217: 401
[2025-04-03T17:57:21.091+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 220.181.7.38: 401
[2025-04-03T17:57:21.159+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.152: 401
[2025-04-03T17:57:21.228+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.157: 401
[2025-04-03T17:57:21.301+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.71.172: 401
[2025-04-03T17:57:21.377+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 41.235.233.101: 401
[2025-04-03T17:57:21.451+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.133: 401
[2025-04-03T17:57:21.531+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 164.77.156.115: 401
[2025-04-03T17:57:21.601+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.150: 401
[2025-04-03T17:57:21.677+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 129.123.205.101: 401
[2025-04-03T17:57:21.750+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.164.182: 401
[2025-04-03T17:57:21.821+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 81.96.79.92: 401
[2025-04-03T17:57:21.892+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 84.48.34.216: 401
[2025-04-03T17:57:21.965+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 119.63.198.40: 401
[2025-04-03T17:57:23.041+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.51.96.85: 401
[2025-04-03T17:57:23.115+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 123.125.66.40: 401
[2025-04-03T17:57:23.229+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 84.119.45.159: 401
[2025-04-03T17:57:23.303+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 204.11.225.76: 401
[2025-04-03T17:57:23.374+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.71.155: 401
[2025-04-03T17:57:23.445+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 96.42.119.166: 401
[2025-04-03T17:57:23.517+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 67.142.162.38: 401
[2025-04-03T17:57:23.589+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 71.202.151.131: 401
[2025-04-03T17:57:23.657+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 88.71.69.23: 401
[2025-04-03T17:57:23.725+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.200.101.58: 401
[2025-04-03T17:57:23.790+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 208.70.189.142: 401
[2025-04-03T17:57:23.862+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 139.18.63.84: 401
[2025-04-03T17:57:23.936+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 95.15.70.77: 401
[2025-04-03T17:57:24.011+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.51.93.243: 401
[2025-04-03T17:57:24.087+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.228: 401
[2025-04-03T17:57:24.161+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 92.40.164.35: 401
[2025-04-03T17:57:24.231+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 112.202.177.6: 401
[2025-04-03T17:57:24.303+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 91.205.175.4: 401
[2025-04-03T17:57:24.378+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 38.127.134.3: 401
[2025-04-03T17:57:24.451+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.65.107.50: 401
[2025-04-03T17:57:24.517+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.112: 401
[2025-04-03T17:57:24.584+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 81.154.247.103: 401
[2025-04-03T17:57:24.652+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 95.149.29.151: 401
[2025-04-03T17:57:24.722+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.64.101.1: 401
[2025-04-03T17:57:24.794+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 94.9.19.98: 401
[2025-04-03T17:57:24.867+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 189.29.16.20: 401
[2025-04-03T17:57:24.943+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.58.205.98: 401
[2025-04-03T17:57:25.017+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 71.3.207.181: 401
[2025-04-03T17:57:25.087+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 85.122.30.2: 401
[2025-04-03T17:57:25.155+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 75.111.31.182: 401
[2025-04-03T17:57:25.222+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 195.248.193.121: 401
[2025-04-03T17:57:25.289+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 85.174.224.69: 401
[2025-04-03T17:57:25.359+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.235.124.54: 401
[2025-04-03T17:57:25.427+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 60.224.132.144: 401
[2025-04-03T17:57:25.490+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 119.63.198.32: 401
[2025-04-03T17:57:25.561+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.67.120: 401
[2025-04-03T17:57:25.631+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.162: 401
[2025-04-03T17:57:25.702+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 173.55.27.157: 401
[2025-04-03T17:57:25.773+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.22.140.252: 401
[2025-04-03T17:57:25.841+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.65.88: 401
[2025-04-03T17:57:25.908+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.49.46.79: 401
[2025-04-03T17:57:25.973+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 202.36.154.162: 401
[2025-04-03T17:57:26.039+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 216.104.15.130: 401
[2025-04-03T17:57:26.104+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 67.202.41.30: 401
[2025-04-03T17:57:26.175+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 77.250.147.41: 401
[2025-04-03T17:57:26.251+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.67.9: 401
[2025-04-03T17:57:26.323+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 67.195.112.165: 401
[2025-04-03T17:57:26.400+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 220.253.102.76: 401
[2025-04-03T17:57:26.467+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.127.245.101: 401
[2025-04-03T17:57:26.543+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 187.45.20.152: 401
[2025-04-03T17:57:26.607+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.133: 401
[2025-04-03T17:57:26.686+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 173.95.155.139: 401
[2025-04-03T17:57:26.759+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 202.5.185.86: 401
[2025-04-03T17:57:26.835+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 116.55.226.131: 401
[2025-04-03T17:57:26.903+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 125.60.240.217: 401
[2025-04-03T17:57:26.969+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 217.127.72.187: 401
[2025-04-03T17:57:27.042+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.65.252: 401
[2025-04-03T17:57:27.115+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.126: 401
[2025-04-03T17:57:27.186+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 120.152.123.176: 401
[2025-04-03T17:57:27.251+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 203.88.10.131: 401
[2025-04-03T17:57:27.319+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 91.44.205.8: 401
[2025-04-03T17:57:27.392+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 117.193.137.119: 401
[2025-04-03T17:57:27.465+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 213.106.114.58: 401
[2025-04-03T17:57:27.539+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 86.141.219.243: 401
[2025-04-03T17:57:27.607+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.82.88.170: 401
[2025-04-03T17:57:27.679+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 82.95.143.3: 401
[2025-04-03T17:57:27.748+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 88.242.70.155: 401
[2025-04-03T17:57:27.820+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 117.195.229.133: 401
[2025-04-03T17:57:27.886+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 86.146.252.51: 401
[2025-04-03T17:57:27.956+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.71: 401
[2025-04-03T17:57:28.024+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.218.159: 401
[2025-04-03T17:57:28.097+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 193.218.134.246: 401
[2025-04-03T17:57:28.171+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 38.100.41.113: 401
[2025-04-03T17:57:28.246+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 86.168.58.134: 401
[2025-04-03T17:57:29.321+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.42.143.173: 401
[2025-04-03T17:57:29.394+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 86.91.155.159: 401
[2025-04-03T17:57:29.457+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 79.74.133.33: 401
[2025-04-03T17:57:29.526+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 220.181.125.68: 401
[2025-04-03T17:57:29.799+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 84.188.249.24: 401
[2025-04-03T17:57:29.875+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 213.106.93.89: 401
[2025-04-03T17:57:29.943+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 83.34.114.163: 401
[2025-04-03T17:57:30.017+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 69.63.180.247: 401
[2025-04-03T17:57:30.088+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 88.131.106.21: 401
[2025-04-03T17:57:30.156+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 82.35.50.57: 401
[2025-04-03T17:57:30.224+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 61.215.163.136: 401
[2025-04-03T17:57:30.297+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 119.63.198.36: 401
[2025-04-03T17:57:30.370+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 217.42.31.71: 401
[2025-04-03T17:57:30.448+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 89.210.83.36: 401
[2025-04-03T17:57:30.522+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 186.3.1.155: 401
[2025-04-03T17:57:30.586+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.218.158: 401
[2025-04-03T17:57:30.655+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.22: 401
[2025-04-03T17:57:30.729+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 24.189.174.196: 401
[2025-04-03T17:57:30.810+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 68.51.108.20: 401
[2025-04-03T17:57:30.883+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 157.249.83.68: 401
[2025-04-03T17:57:30.954+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.243.185.247: 401
[2025-04-03T17:57:31.029+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 220.181.7.14: 401
[2025-04-03T17:57:31.108+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 187.4.27.209: 401
[2025-04-03T17:57:31.181+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.67.117: 401
[2025-04-03T17:57:31.247+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.109: 401
[2025-04-03T17:57:31.321+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 67.195.112.176: 401
[2025-04-03T17:57:31.394+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 124.189.35.155: 401
[2025-04-03T17:57:31.467+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 98.21.99.88: 401
[2025-04-03T17:57:31.540+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.71.245: 401
[2025-04-03T17:57:31.612+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 71.121.200.250: 401
[2025-04-03T17:57:31.689+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 58.64.41.68: 401
[2025-04-03T17:57:31.762+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 117.202.131.3: 401
[2025-04-03T17:57:31.837+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 216.157.145.63: 401
[2025-04-03T17:57:31.902+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 141.65.161.67: 401
[2025-04-03T17:57:31.977+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.55.156.8: 401
[2025-04-03T17:57:32.049+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 75.101.221.99: 401
[2025-04-03T17:57:32.118+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 78.157.175.21: 401
[2025-04-03T17:57:32.191+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 122.100.132.199: 401
[2025-04-03T17:57:32.264+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 77.101.254.213: 401
[2025-04-03T17:57:32.333+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.180: 401
[2025-04-03T17:57:32.400+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 125.166.216.178: 401
[2025-04-03T17:57:32.467+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.229.151.110: 401
[2025-04-03T17:57:32.540+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.64.98.54: 401
[2025-04-03T17:57:32.615+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 91.135.234.156: 401
[2025-04-03T17:57:32.685+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 92.201.107.133: 401
[2025-04-03T17:57:32.747+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 217.42.14.206: 401
[2025-04-03T17:57:32.820+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 91.156.167.21: 401
[2025-04-03T17:57:32.890+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 95.159.216.167: 401
[2025-04-03T17:57:32.959+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 83.237.232.133: 401
[2025-04-03T17:57:33.031+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 77.193.230.246: 401
[2025-04-03T17:57:33.102+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 87.186.102.73: 401
[2025-04-03T17:57:33.166+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 74.6.22.176: 401
[2025-04-03T17:57:33.228+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 62.56.108.172: 401
[2025-04-03T17:57:33.296+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 78.159.121.20: 401
[2025-04-03T17:57:33.363+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 83.208.2.240: 401
[2025-04-03T17:57:33.431+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 205.178.184.154: 401
[2025-04-03T17:57:33.490+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 71.199.94.4: 401
[2025-04-03T17:57:33.548+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 69.63.178.246: 401
[2025-04-03T17:57:33.616+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 88.233.2.0: 401
[2025-04-03T17:57:33.684+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 72.14.194.1: 401
[2025-04-03T17:57:33.752+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.183.1.121: 401
[2025-04-03T17:57:33.816+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.243.186.2: 401
[2025-04-03T17:57:33.886+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 208.114.40.192: 401
[2025-04-03T17:57:33.948+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 24.22.125.177: 401
[2025-04-03T17:57:34.016+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.136: 401
[2025-04-03T17:57:34.086+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 212.117.183.163: 401
[2025-04-03T17:57:34.156+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 131.112.16.220: 401
[2025-04-03T17:57:34.223+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 207.46.199.190: 401
[2025-04-03T17:57:34.287+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 74.107.163.16: 401
[2025-04-03T17:57:34.354+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 187.137.24.236: 401
[2025-04-03T17:57:34.417+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 212.183.140.61: 401
[2025-04-03T17:57:34.482+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 207.46.199.185: 401
[2025-04-03T17:57:34.548+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 203.185.133.16: 401
[2025-04-03T17:57:34.617+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 66.249.67.15: 401
[2025-04-03T17:57:34.693+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 200.12.205.154: 401
[2025-04-03T17:57:34.756+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 89.0.182.218: 401
[2025-04-03T17:57:34.817+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 207.46.199.194: 401
[2025-04-03T17:57:34.888+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 141.84.65.44: 401
[2025-04-03T17:57:34.961+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 151.20.39.192: 401
[2025-04-03T17:57:35.032+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 117.196.146.126: 401
[2025-04-03T17:57:35.103+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 90.163.140.157: 401
[2025-04-03T17:57:35.382+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 81.204.70.179: 401
[2025-04-03T17:57:35.448+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.162.198.240: 401
[2025-04-03T17:57:35.718+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 77.224.172.132: 401
[2025-04-03T17:57:35.788+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 84.18.136.2: 401
[2025-04-03T17:57:35.862+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.42.27.202: 401
[2025-04-03T17:57:35.926+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 78.141.73.219: 401
[2025-04-03T17:57:35.985+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 208.80.193.27: 401
[2025-04-03T17:57:36.048+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 154.8.20.107: 401
[2025-04-03T17:57:36.114+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 203.131.252.14: 401
[2025-04-03T17:57:36.176+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 83.17.87.206: 401
[2025-04-03T17:57:36.243+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 193.10.145.40: 401
[2025-04-03T17:57:36.305+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 208.80.193.28: 401
[2025-04-03T17:57:36.372+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 87.64.139.75: 401
[2025-04-03T17:57:36.439+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.229: 401
[2025-04-03T17:57:36.506+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 144.13.140.135: 401
[2025-04-03T17:57:36.599+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 144.13.137.28: 401
[2025-04-03T17:57:36.658+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 144.13.136.63: 401
[2025-04-03T17:57:36.730+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.234: 401
[2025-04-03T17:57:36.793+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 84.96.6.162: 401
[2025-04-03T17:57:36.856+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 190.178.65.239: 401
[2025-04-03T17:57:36.924+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 91.107.63.80: 401
[2025-04-03T17:57:36.992+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 209.159.223.8: 401
[2025-04-03T17:57:37.060+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 80.240.220.32: 401
[2025-04-03T17:57:37.133+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.215.75: 401
[2025-04-03T17:57:37.202+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.51.46.18: 401
[2025-04-03T17:57:37.274+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.69: 401
[2025-04-03T17:57:37.346+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 142.103.144.2: 401
[2025-04-03T17:57:37.412+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 95.7.49.168: 401
[2025-04-03T17:57:37.480+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 134.121.117.71: 401
[2025-04-03T17:57:37.552+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 71.34.252.253: 401
[2025-04-03T17:57:37.650+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.119: 401
[2025-04-03T17:57:37.766+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 67.195.111.183: 401
[2025-04-03T17:57:37.832+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 211.30.198.230: 401
[2025-04-03T17:57:37.906+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 220.181.7.43: 401
[2025-04-03T17:57:37.986+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 212.178.14.145: 401
[2025-04-03T17:57:38.051+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.230: 401
[2025-04-03T17:57:38.117+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 124.219.26.209: 401
[2025-04-03T17:57:38.190+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.115: 401
[2025-04-03T17:57:38.266+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.107.180: 401
[2025-04-03T17:57:38.338+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.26: 401
[2025-04-03T17:57:38.411+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 128.208.152.99: 401
[2025-04-03T17:57:38.483+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 118.100.69.159: 401
[2025-04-03T17:57:38.555+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 122.107.229.202: 401
[2025-04-03T17:57:38.628+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 216.104.15.138: 401
[2025-04-03T17:57:38.700+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.216.53: 401
[2025-04-03T17:57:38.764+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.132: 401
[2025-04-03T17:57:38.833+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.131: 401
[2025-04-03T17:57:38.896+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.183: 401
[2025-04-03T17:57:38.962+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.106.139: 401
[2025-04-03T17:57:39.023+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.215.74: 401
[2025-04-03T17:57:39.088+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.118: 401
[2025-04-03T17:57:39.157+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.94: 401
[2025-04-03T17:57:39.225+0000] {logging_mixin.py:188} INFO - GeoIP API failed for IP 65.55.207.51: 401
